Time,SerialNumber,DataType,Bias,Current,MotorPos,PiezoPos,+ep,-ep
83.270,8327,1,0.0,576247,0,0,0.0,0.0
83.280,8328,1,0.0,563250,0,0,0.0,0.0
83.290,8329,1,0.0,573568,0,0,0.0,0.0
83.300,8330,1,0.0,559037,0,0,0.0,0.0
83.310,8331,1,0.0,537376,0,0,0.0,0.0
83.320,8332,1,0.0,574241,0,0,0.0,0.0
83.330,8333,1,0.0,544471,0,0,0.0,0.0
83.340,8334,1,0.0,562814,0,0,0.0,0.0
83.350,8335,1,0.0,564237,0,0,0.0,0.0
83.360,8336,1,0.0,565271,0,0,0.0,0.0
83.370,8337,1,0.0,546442,0,0,0.0,0.0
83.380,8338,1,0.0,552718,0,0,0.0,0.0
83.390,8339,1,0.0,536662,0,0,0.0,0.0
83.400,8340,1,0.0,562106,0,0,0.0,0.0
83.410,8341,1,0.0,538641,0,0,0.0,0.0
83.420,8342,1,0.0,572458,0,0,0.0,0.0
83.430,8343,1,0.0,548195,0,0,0.0,0.0
83.440,8344,1,0.0,558095,0,0,0.0,0.0
83.450,8345,1,0.0,592211,0,0,0.0,0.0
83.460,8346,1,0.0,590518,0,0,0.0,0.0
83.470,8347,1,0.0,599862,0,0,0.0,0.0
83.480,8348,1,0.0,579257,0,0,0.0,0.0
83.490,8349,1,0.0,571538,0,0,0.0,0.0
83.500,8350,1,0.0,549888,0,0,0.0,0.0
83.510,8351,1,0.0,534765,0,0,0.0,0.0
83.520,8352,1,0.0,557616,0,0,0.0,0.0
83.530,8353,1,0.0,570340,0,0,0.0,0.0
83.540,8354,1,0.0,574348,0,0,0.0,0.0
83.550,8355,1,0.0,556159,0,0,0.0,0.0
83.560,8356,1,0.0,557310,0,0,0.0,0.0
83.570,8357,1,0.0,548365,0,0,0.0,0.0
83.580,8358,1,0.0,612055,0,0,0.0,0.0
83.590,8359,1,0.0,573503,0,0,0.0,0.0
83.600,8360,1,0.0,553563,0,0,0.0,0.0
83.610,8361,1,0.0,554171,0,0,0.0,0.0
83.620,8362,1,0.0,583168,0,0,0.0,0.0
83.630,8363,1,0.0,566053,0,0,0.0,0.0
83.640,8364,1,0.0,557745,0,0,0.0,0.0
83.650,8365,1,0.0,542463,0,0,0.0,0.0
83.660,8366,1,0.0,561157,0,0,0.0,0.0
83.670,8367,1,0.0,550074,0,0,0.0,0.0
83.680,8368,1,0.0,571568,0,0,0.0,0.0
83.690,8369,1,0.0,559067,0,0,0.0,0.0
83.700,8370,1,0.0,569674,0,0,0.0,0.0
83.710,8371,1,0.0,547124,0,0,0.0,0.0
83.720,8372,1,0.0,580123,0,0,0.0,0.0
83.730,8373,1,0.0,585061,0,0,0.0,0.0
83.740,8374,1,0.0,583592,0,0,0.0,0.0
83.750,8375,1,0.0,563788,0,0,0.0,0.0
83.760,8376,1,0.0,570745,0,0,0.0,0.0
83.770,8377,1,0.0,545453,0,0,0.0,0.0
83.780,8378,1,0.0,554615,0,0,0.0,0.0
83.790,8379,1,0.0,557528,0,0,0.0,0.0
83.800,8380,1,0.0,568641,0,0,0.0,0.0
83.810,8381,1,0.0,576449,0,0,0.0,0.0
83.820,8382,1,0.0,557689,0,0,0.0,0.0
83.830,8383,1,0.0,563370,0,0,0.0,0.0
83.840,8384,1,0.0,565173,0,0,0.0,0.0
83.850,8385,1,0.0,558950,0,0,0.0,0.0
83.860,8386,1,0.0,565879,0,0,0.0,0.0
83.870,8387,1,0.0,573793,0,0,0.0,0.0
83.880,8388,1,0.0,574295,0,0,0.0,0.0
83.890,8389,1,0.0,555189,0,0,0.0,0.0
